created_at,text,id,user_id,user_loc,user_followers,user_lang,user_time_zone,retweet_count,fav_count,scores
Mon Jun 29 22:13:20 +0000 2020,"RT @TrumpWarRoom: Joe Biden thinks Americans should be forced to pay for free health care for illegal immigrants. 

He wants to raise your…",1277726873263517700,345977682,,68,,,0,0,1
Mon Jun 29 22:13:19 +0000 2020,"RT @AlysonMetzger: ""If America had any sense, the pandemic would be the death knell of the private insurance industry."" 

Instead, Joe Bide…",1277726871715749894,246787337,NYC,9075,,,0,0,1
Mon Jun 29 22:13:14 +0000 2020,"RT @Sherryb54671978: Biden says he would veto Medicare for All, citing price tag https://t.co/UIapcglXSk",1277726849901236224,2735465556,Maryland,2281,,,0,0,2
Mon Jun 29 22:12:52 +0000 2020,"RT @TrumpWarRoom: Joe Biden thinks Americans should be forced to pay for free health care for illegal immigrants. 

He wants to raise your…",1277726756154363905,838485790195859457,,195,,,0,0,1
Mon Jun 29 22:12:22 +0000 2020,"RT @nowthisnews: 'The president wants us to believe there's a choice between the economy and public health. Amazingly, he still hasn't gras…",1277726631516389380,828265618382127105,"Tennessee, USA",492,,,0,0,2
Mon Jun 29 22:12:22 +0000 2020,"RT @TrumpWarRoom: Biden is holding a fundraiser tonight with radical open borders activist Julian Castro.

They’re teaming up to give free…",1277726630677536768,345977682,,68,,,0,0,1
Mon Jun 29 22:12:15 +0000 2020,"@MSNBC @JoeBiden VP Joe Biden is no new kid on the block, Joe
is a battle tested veteran in politics, The Obama/Bid… https://t.co/SgmiwZwCnK",1277726601111908352,3300059161,,4,,,0,0,1
Mon Jun 29 22:11:52 +0000 2020,"RT @NSchulte25: @ProjectLincoln I dont particularly like Biden, and I do have questions about his health. And the idea of what Dems control…",1277726506245111811,121424952,"suamico,wi  usa",91,,,0,0,2
Mon Jun 29 22:11:26 +0000 2020,"RT @TrumpWarRoom: Biden is holding a fundraiser tonight with radical open borders activist Julian Castro.

They’re teaming up to give free…",1277726394609471490,4685072792,"Colorado, USA",1132,,,0,0,1
Mon Jun 29 22:11:17 +0000 2020,"RT @nowthisnews: 'The president wants us to believe there's a choice between the economy and public health. Amazingly, he still hasn't gras…",1277726357217148928,720489524,,230,,,0,0,2
Mon Jun 29 22:11:12 +0000 2020,@RubinReport needs to tell @DonaldJTrumpJr that the Trump campaign needs to do something &amp; to the left of Joe Biden… https://t.co/BdeQCJX8lP,1277726339072573442,1098401413091086336,"Sacramento, CA",165,,,0,0,2
Mon Jun 29 22:10:31 +0000 2020,"RT @JoeBiden: If Donald Trump prevails in the U.S. Supreme Court, insurers could strip away your health insurance coverage or jack up premi…",1277726163989864448,36982376,United States,92,,,0,0,2
Mon Jun 29 22:10:18 +0000 2020,"RT @TrumpWarRoom: Biden is holding a fundraiser tonight with radical open borders activist Julian Castro.

They’re teaming up to give free…",1277726110252490754,955177491861295106,I BEEN EVERYWHERE MAN,1068,,,0,0,1
Mon Jun 29 22:10:01 +0000 2020,"RT @nowthisnews: 'The president wants us to believe there's a choice between the economy and public health. Amazingly, he still hasn't gras…",1277726037871214593,1090661072166563840,Canberra    Australia,724,,,0,0,2
Mon Jun 29 22:08:58 +0000 2020,"RT @Sherryb54671978: Biden says he would veto Medicare for All, citing price tag https://t.co/UIapcglXSk",1277725774741508096,829058363279425537,In a galaxy far far away,451,,,0,0,2
Mon Jun 29 22:07:26 +0000 2020,"RT @TrumpWarRoom: Biden is holding a fundraiser tonight with radical open borders activist Julian Castro.

They’re teaming up to give free…",1277725389461299200,1078499258616213504,United States,2171,,,0,0,1
Mon Jun 29 22:06:36 +0000 2020,"RT @TrumpWarRoom: Joe Biden thinks Americans should be forced to pay for free health care for illegal immigrants. 

He wants to raise your…",1277725180761116681,817875504472723457,,90,,,0,0,1
Mon Jun 29 22:06:29 +0000 2020,"RT @TrumpWarRoom: Joe Biden thinks Americans should be forced to pay for free health care for illegal immigrants. 

He wants to raise your…",1277725148812984322,793925243509145600,USA,4769,,,0,0,1
Mon Jun 29 22:06:15 +0000 2020,RT @RevDrBarber: We don’t agree w/ Biden that the answer is not healthcare for all &amp; using the experience in Italy to argue against Medicar…,1277725092097798150,829112012416380930,"Tyler, TX",50,,,0,0,2
Mon Jun 29 22:06:09 +0000 2020,"RT @TrumpWarRoom: Biden is holding a fundraiser tonight with radical open borders activist Julian Castro.

They’re teaming up to give free…",1277725067636543492,817875504472723457,,90,,,0,0,1
Mon Jun 29 22:05:45 +0000 2020,"RT @TrumpWarRoom: Joe Biden thinks Americans should be forced to pay for free health care for illegal immigrants. 

He wants to raise your…",1277724966839083008,818178828807929856,"Pennsylvania, USA",821,,,0,0,1
Mon Jun 29 22:05:40 +0000 2020,"RT @TrumpWarRoom: Biden is holding a fundraiser tonight with radical open borders activist Julian Castro.

They’re teaming up to give free…",1277724944680521735,818178828807929856,"Pennsylvania, USA",821,,,0,0,1
Mon Jun 29 22:05:35 +0000 2020,"another flu virus with 'pandemic potential' found in china...
tr🤮mp hasn’t started dealing with coronavirus yet! we… https://t.co/dlBJuwrCDd",1277724921943203841,940275602,"Tennessee, USA",587,,,0,0,2
Mon Jun 29 22:05:32 +0000 2020,"RT @thelastpinkcar: @mattgaetz In Biden's America our kids can go to school without getting shot, everyone can have health care, he won't p…",1277724910018854915,1117405809250643968,,302,,,0,0,1
Mon Jun 29 22:05:20 +0000 2020,"@disuizujulia @Reina_diabla @jwalsh_photos @joncoopertweets This argument will never stop, our political views won’… https://t.co/gecRPNrf6F",1277724862300123136,1211847619930025985,,0,,,0,0,3
Mon Jun 29 22:05:17 +0000 2020,"RT @TrumpWarRoom: Joe Biden thinks Americans should be forced to pay for free health care for illegal immigrants. 

He wants to raise your…",1277724846487732228,762854683,,341,,,0,0,1
Mon Jun 29 22:05:17 +0000 2020,"RT @TrumpWarRoom: Biden is holding a fundraiser tonight with radical open borders activist Julian Castro.

They’re teaming up to give free…",1277724846387007488,760853723052642304,United States,4814,,,0,0,1
Mon Jun 29 22:04:56 +0000 2020,"RT @JoeBiden: If Donald Trump prevails in the U.S. Supreme Court, insurers could strip away your health insurance coverage or jack up premi…",1277724758432497666,500568864,"Toronto, Ontario Canada ",841,,,0,0,2
Mon Jun 29 22:04:49 +0000 2020,RT @RevDrBarber: We don’t agree w/ Biden that the answer is not healthcare for all &amp; using the experience in Italy to argue against Medicar…,1277724730490044416,712744584758079489,"Florida, USA",55,,,0,0,2
Mon Jun 29 22:04:22 +0000 2020,"RT @JoeBiden: If Donald Trump prevails in the U.S. Supreme Court, insurers could strip away your health insurance coverage or jack up premi…",1277724616266571776,864035293,,39,,,0,0,2
Mon Jun 29 22:04:14 +0000 2020,@SamuraiJinx Well I understand your take. I don't exactly agree with it. I don't remember Obama being any better th… https://t.co/4rbSIWuD3L,1277724586130444288,421124905,,231,,,0,0,3
Mon Jun 29 22:04:11 +0000 2020,"RT @nowthisnews: 'The president wants us to believe there's a choice between the economy and public health. Amazingly, he still hasn't gras…",1277724570280173568,1009239056071487491,"North Carolina, USA",6186,,,0,0,2
Mon Jun 29 22:04:08 +0000 2020,@Jillie_Alexis So you see MAGA flags where people are being careless with their health and keeping our country sick… https://t.co/mOaBLvJJiB,1277724558292746240,1031224791003357184,"Sacramento, CA",1,,,0,0,1
