created_at,text,id,user_id,user_loc,user_followers,user_lang,user_time_zone,retweet_count,fav_count,scores
Thu May 28 23:58:18 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156879652192256,455824009,"Indiana, USA",468,,,0,0,1
Thu May 28 23:58:18 +0000 2020,"RT @LuisEspinosa304: 19/5/2020

Los italianos instan a las naciones del G20 a unirse a Trump para desfinanciar a la OMS

Más de 200,000 ita…",1266156878544932865,297968634,"Belvedere Marittimo, Calabria",290,,,0,0,2
Thu May 28 23:58:17 +0000 2020,"RT @LuisEspinosa304: 19/5/2020

Los italianos instan a las naciones del G20 a unirse a Trump para desfinanciar a la OMS

Más de 200,000 ita…",1266156875806097409,3340354936,,3035,,,0,0,2
Thu May 28 23:58:16 +0000 2020,RT @JoeBiden: We’re in the middle of a global pandemic — and not only is Donald Trump preventing people from getting the health insurance t…,1266156868981817345,133975766,,82,,,0,0,1
Thu May 28 23:58:15 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156864175255553,127907883,"Omaha, NE",62,,,0,0,1
Thu May 28 23:58:12 +0000 2020,"RT @BandyXLee1: A well-written summary and interview by Blueview:
https://t.co/KX2KOvwznO",1266156851286216707,3096692406,West Texas.,2459,,,0,0,3
Thu May 28 23:58:12 +0000 2020,"RT @RonWyden: Trump’s order is plainly illegal. After driving our country into an economic and health care disaster, Trump is desperately t…",1266156851197997056,821394607149871106,United States,248,,,0,0,2
Thu May 28 23:58:06 +0000 2020,"Why?  Because @realDonaldTrump and his administration are incompetent.

#Trump 
#TrumpIsAnIdiot 

https://t.co/20r0EMdlqj",1266156829886873600,49311478,"Chicago, IL",1109,,,1,3,2
Thu May 28 23:58:02 +0000 2020,"RT @kylegriffin1: The Trump admin mishandled the initial distribution of the only approved coronavirus medication, remdesivir, delaying tre…",1266156812652298240,992366294,"San Francisco, CA",130,,,0,0,2
Thu May 28 23:58:02 +0000 2020,"RT @MeidasTouch: 🧠 On the MeidasTouch podcast, @BandyXLee1 said Trump is damaging to Americans’ mental health and is causing “Trump Anxiety…",1266156811113111552,3096692406,West Texas.,2459,,,0,0,1
Thu May 28 23:58:00 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156801331888128,36952586,Bangkok,971,,,0,0,1
Thu May 28 23:57:59 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156796525400064,740877473152401408,"New Jersey, USA",120,,,0,0,1
Thu May 28 23:57:55 +0000 2020,"RT @Acosta: As US deaths top 100,000, coronavirus task force is curtailed. Fewer meetings. Top health experts less visible. Admin official…",1266156783183290368,76679287,SC,2930,,,0,0,3
Thu May 28 23:57:55 +0000 2020,"RT @Acosta: As US deaths top 100,000, coronavirus task force is curtailed. Fewer meetings. Top health experts less visible. Admin official…",1266156782445092864,822630991080591365,"Katy, TX",1018,,,0,0,3
Thu May 28 23:57:55 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156781182558208,40901484,Texas,98,,,0,0,1
Thu May 28 23:57:53 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156771761983490,890780530937020416,"Portland, OR",61,,,0,0,1
Thu May 28 23:57:51 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156766796091393,953252460,joshua tx,199,,,0,0,1
Thu May 28 23:57:49 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156756163612674,4202560288,Eastern Seaboard,3770,,,0,0,1
